Foreign_table,Foreign_key,A,Primary_table,Primary_key,B
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,river,SourceLongitude,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/SourceLongitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,river,SourceLatitude,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/SourceLatitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,river,Mountains,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/Mountains
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,river,SourceAltitude,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/SourceAltitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,river,EstuaryLongitude,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/EstuaryLongitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,river,EstuaryLatitude,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/EstuaryLatitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,province,Area,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Area
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,province,Capital,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Capital
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,province,CapProv,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/CapProv
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,population,Population_Growth,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Population_Growth
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,population,Infant_Mortality,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Infant_Mortality
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,politics,Independence,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Independence
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,politics,Dependent,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Dependent
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,politics,Government,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Government
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,mountain,Mountains,http://kglids.org/resource/kaggle/Mondial/dataResource/mountain.csv/Mountains
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,mountain,Type,http://kglids.org/resource/kaggle/Mondial/dataResource/mountain.csv/Type
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,organization,City,http://kglids.org/resource/kaggle/Mondial/dataResource/organization.csv/City
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,organization,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/organization.csv/Country
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,organization,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/organization.csv/Province
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,organization,Established,http://kglids.org/resource/kaggle/Mondial/dataResource/organization.csv/Established
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,located,River,http://kglids.org/resource/kaggle/Mondial/dataResource/located.csv/River
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,located,Lake,http://kglids.org/resource/kaggle/Mondial/dataResource/located.csv/Lake
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,located,Sea,http://kglids.org/resource/kaggle/Mondial/dataResource/located.csv/Sea
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,islandIn,Sea,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/Sea
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,islandIn,Lake,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/Lake
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,island,Islands,http://kglids.org/resource/kaggle/Mondial/dataResource/island.csv/Islands
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,island,Area,http://kglids.org/resource/kaggle/Mondial/dataResource/island.csv/Area
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,island,Height,http://kglids.org/resource/kaggle/Mondial/dataResource/island.csv/Height
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,island,Type,http://kglids.org/resource/kaggle/Mondial/dataResource/island.csv/Type
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,island,Longitude,http://kglids.org/resource/kaggle/Mondial/dataResource/island.csv/Longitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,island,Latitude,http://kglids.org/resource/kaggle/Mondial/dataResource/island.csv/Latitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,lake,Area,http://kglids.org/resource/kaggle/Mondial/dataResource/lake.csv/Area
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,lake,Depth,http://kglids.org/resource/kaggle/Mondial/dataResource/lake.csv/Depth
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,lake,Altitude,http://kglids.org/resource/kaggle/Mondial/dataResource/lake.csv/Altitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,lake,Type,http://kglids.org/resource/kaggle/Mondial/dataResource/lake.csv/Type
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,lake,River,http://kglids.org/resource/kaggle/Mondial/dataResource/lake.csv/River
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,Independent_Countries,Independence,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Independence
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,Independent_Countries,Dependent,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Dependent
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,Independent_Countries,Government,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Government
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,country,Capital,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Capital
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,country,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Province
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,desert,Longitude,http://kglids.org/resource/kaggle/Mondial/dataResource/desert.csv/Longitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,desert,Latitude,http://kglids.org/resource/kaggle/Mondial/dataResource/desert.csv/Latitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,economy,GDP,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/GDP
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,economy,Agriculture,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Agriculture
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,economy,Service,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Service
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,economy,Industry,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Industry
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,economy,Inflation,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Inflation
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,Country_Full,Independence,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Independence
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,Country_Full,Dependent,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Dependent
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,Country_Full,Government,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Government
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,Country_Full,Capital,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Capital
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,Country_Full,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Province
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,city,Population,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Population
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,city,Longitude,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Longitude
islandIn,River,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/River,city,Latitude,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Latitude
isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country,province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country
isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country,population,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Country
isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country,politics,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Country
isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country,encompasses,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Country
isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country,country,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Code
isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country,Country2Continent,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Code
isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country,economy,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Country
isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country,city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country
ethnicGroup,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Country,province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country
ethnicGroup,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Country,population,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Country
ethnicGroup,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Country,politics,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Country
ethnicGroup,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Country,encompasses,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Country
ethnicGroup,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Country,country,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Code
ethnicGroup,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Country,Country2Continent,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Code
ethnicGroup,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Country,economy,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Country
ethnicGroup,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Country,city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country
locatedOn,City,http://kglids.org/resource/kaggle/Mondial/dataResource/locatedOn.csv/City,city,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Name
Country_Full,Population,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Population,country,Population,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Population
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,population,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Country
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,politics,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Country
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,Independent_Countries,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Code
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,encompasses,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Country
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,country,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Code
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,Country2Continent,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Code
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,economy,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Country
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,Country_Full,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Code
geo_river,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/Country,city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country
Symmetric_Borders,Name1,http://kglids.org/resource/kaggle/Mondial/dataResource/Symmetric_Borders.csv/Name1,Symmetric_Borders,Name2,http://kglids.org/resource/kaggle/Mondial/dataResource/Symmetric_Borders.csv/Name2
Symmetric_Borders,Name1,http://kglids.org/resource/kaggle/Mondial/dataResource/Symmetric_Borders.csv/Name1,country,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Name
Symmetric_Borders,Name1,http://kglids.org/resource/kaggle/Mondial/dataResource/Symmetric_Borders.csv/Name1,Country_Full,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Name
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,population,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Country
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,politics,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Country
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,Named_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Named_Borders.csv/Country2
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,Independent_Countries,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Code
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,encompasses,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Country
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,country,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Code
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,Country2Continent,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Code
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,economy,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Country
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,Country_Full,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Code
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country
Independent_Borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Borders.csv/Country2,borders,Country2,http://kglids.org/resource/kaggle/Mondial/dataResource/borders.csv/Country2
geo_source,River,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_source.csv/River,river,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/Name
geo_source,River,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_source.csv/River,geo_river,River,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_river.csv/River
geo_source,River,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_source.csv/River,geo_estuary,River,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_estuary.csv/River
geo_island,Island,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_island.csv/Island,islandIn,Island,http://kglids.org/resource/kaggle/Mondial/dataResource/islandIn.csv/Island
geo_island,Island,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_island.csv/Island,island,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/island.csv/Name
geo_mountain,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_mountain.csv/Province,province,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Name
geo_mountain,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_mountain.csv/Province,province,CapProv,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/CapProv
geo_mountain,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_mountain.csv/Province,city,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Province
Country_Full,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Province,country,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Province
province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country,population,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Country
province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country,politics,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Country
province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country,encompasses,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Country
province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country,country,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Code
province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country,Country2Continent,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Code
province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country,economy,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Country
province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country,city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country
Country_Full,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Name,country,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Name
geo_island,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_island.csv/Province,province,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Name
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,population,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Country
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,politics,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Country
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,isMember,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/isMember.csv/Country
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,encompasses,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Country
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,country,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Code
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,Country2Continent,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Code
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,economy,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Country
language,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Country,city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,religion,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/religion.csv/Country
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,population,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Country
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,politics,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Country
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,encompasses,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Country
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,country,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Code
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,Country2Continent,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Code
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,economy,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Country
target,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/target.csv/Country,city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country
Country_Full,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Percentage,religion,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/religion.csv/Percentage
Country_Full,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Percentage,language,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/language.csv/Percentage
Country_Full,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Percentage,ethnicGroup,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/ethnicGroup.csv/Percentage
Country_Full,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Percentage,encompasses,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Percentage
Country_Full,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Percentage,Country2Continent,Percentage,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Percentage
Independent_Countries,Government,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Government,politics,Government,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Government
Independent_Countries,Government,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Government,Country_Full,Government,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Government
city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country,province,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Country
city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country,population,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/population.csv/Country
city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country,politics,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Country
city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country,encompasses,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/encompasses.csv/Country
city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country,country,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/country.csv/Code
city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country,Country2Continent,Code,http://kglids.org/resource/kaggle/Mondial/dataResource/Country2Continent.csv/Code
city,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Country,economy,Country,http://kglids.org/resource/kaggle/Mondial/dataResource/economy.csv/Country
Independent_Countries,Independence,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Independence,politics,Independence,http://kglids.org/resource/kaggle/Mondial/dataResource/politics.csv/Independence
Independent_Countries,Independence,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Independence,Country_Full,Independence,http://kglids.org/resource/kaggle/Mondial/dataResource/Country_Full.csv/Independence
located,City,http://kglids.org/resource/kaggle/Mondial/dataResource/located.csv/City,city,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/city.csv/Name
geo_lake,Province,http://kglids.org/resource/kaggle/Mondial/dataResource/geo_lake.csv/Province,province,Name,http://kglids.org/resource/kaggle/Mondial/dataResource/province.csv/Name
Independent_Countries,Dependent,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Dependent,river,River,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/River
Independent_Countries,Dependent,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Dependent,river,Lake,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/Lake
Independent_Countries,Dependent,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Dependent,river,Sea,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/Sea
Independent_Countries,Dependent,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Dependent,river,Length,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/Length
Independent_Countries,Dependent,http://kglids.org/resource/kaggle/Mondial/dataResource/Independent_Countries.csv/Dependent,river,SourceLongitude,http://kglids.org/resource/kaggle/Mondial/dataResource/river.csv/SourceLongitude
